UNIV;JURUSAN;SNBP;PENDAFTAR SNBP;DITERIMA SNBP;KEKETATAN SNBP;SNBT;PENDAFTAR SNBT;DITERIMA SNBT;KEKETATAN SNBT
Politeknik Negeri Semarang;TEKNIK MESIN (D3);-;-;-;-;"657,74";349;84;1:04
Politeknik Negeri Semarang;TEKNIK MESIN PRODUKSI DAN PERAWATAN (D4);-;-;-;-;"649,06";332;60;1:06
Politeknik Negeri Semarang;TEKNIK MESIN PRODUKSI DAN PERAWATAN (PSDKU KEDIRI) (D4);-;-;-;-;"582,35";77;36;1:02
Politeknik Negeri Semarang;"TEKNIK MESIN, KAMPUS KEDIRI (D3)";-;-;-;-;"587,94";79;52;1:02
Politeknik Negeri Semarang;TEKNIK OTOMOTIF ELEKTRONIK (D4);-;-;-;-;"617,21";151;48;1:03
Politeknik Negeri Semarang;TEKNIK OTOMOTIF ELEKTRONIK (PSDKU PAMEKASAN) (D4);-;-;-;-;0;3;10;1:00
Politeknik Negeri Semarang;TEKNIK SIPIL (D3);-;-;-;-;"634,05";273;32;1:09
Politeknik Negeri Semarang;TEKNIK TELEKOMUNIKASI (D3);-;-;-;-;"579,52";59;40;1:01
Politeknik Negeri Semarang;TEKNOLOGI INFORMASI (KAMPUS KAB LUMAJANG) (D3);-;-;-;-;"564,05";27;36;1:01
Politeknik Negeri Semarang;TEKNOLOGI KIMIA INDUSTRI (D4);-;-;-;-;"629,82";194;60;1:03
Politeknik Negeri Semarang;"TEKNOLOGI KONSTRUKSI JALAN, JEMBATAN, DAN BANGUNAN AIR (D3)";-;-;-;-;"570,05";33;32;1:01
Politeknik Negeri Semarang;TEKNOLOGI PERTAMBANGAN (D3);-;-;-;-;"633,34";214;32;1:07
Politeknik Negeri Semarang;TEKNOLOGI REKAYASA KONSTRUKSI JALAN DAN JEMBATAN (D4);-;-;-;-;"599,93";116;21;1:06
Politeknik Negeri Semarang;TEKNOLOGI REKAYASA OTOMOTIF (PSDKU LUMAJANG) (D4);-;-;-;-;0;12;24;1:01
Politeknik Negeri Semarang;TEKNOLOGI SIPIL (KAMPUS KAB LUMAJANG) (D3);-;-;-;-;0;17;32;1:01
Politeknik Negeri Semarang;USAHA PERJALANAN WISATA (D4);-;-;-;-;"582,52";79;24;1:03
Politeknik Negeri Cilacap;AKUNTANSI LEMBAGA KEUANGAN SYARIAH (D4);-;-;34;1:02;-;60;39;1:02
Politeknik Negeri Cilacap;PENGEMBANGAN PRODUK AGROINDUSTRI (D4);-;-;34;1:01;-;45;39;1:01
Politeknik Negeri Cilacap;REKAYASA KEAMANAN SIBER (D4);-;-;34;1:02;-;57;39;1:01
Politeknik Negeri Cilacap;TEKNIK ELEKTRONIKA (D3);-;-;25;1:02;-;53;29;1:02
Politeknik Negeri Cilacap;TEKNIK INFORMATIKA (D3);-;-;45;1:03;-;150;52;1:03
Politeknik Negeri Cilacap;TEKNIK LISTRIK (D3);-;-;25;1:01;-;38;29;1:01
Politeknik Negeri Cilacap;TEKNIK MESIN (D3);-;-;34;1:03;-;108;39;1:03
Politeknik Negeri Cilacap;TEKNIK PENGENDALIAN PENCEMARAN LINGKUNGAN (D4);-;-;45;1:02;-;94;52;1:02
Politeknik Negeri Cilacap;TEKNOLOGI REKAYASA ENERGI TERBARUKAN (D4);-;-;8;–;-;0;10;–
Politeknik Negeri Cilacap;TEKNOLOGI REKAYASA MEKATRONIKA (D4);-;-;17;1:00;-;13;20;1:01
Politeknik Negeri Cilacap;TEKNOLOGI REKAYASA MULTIMEDIA (D4);-;-;34;1:00;-;55;39;1:01
Institut Teknologi Bandung;FAKULTAS ILMU DAN TEKNOLOGI KEBUMIAN - KAMPUS CIREBON (FITB-C) (S1);"88,64";164;32;1:05;"609,76";206;18;1:11
Institut Teknologi Bandung;FAKULTAS ILMU DAN TEKNOLOGI KEBUMIAN (FITB) (S1);"90,38";749;165;1:05;"656,19";1111;150;1:07
Institut Teknologi Bandung;FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM - IPA (FMIPA-IPA) (S1);"90,1";572;152;1:04;"627,05";637;112;1:06
Institut Teknologi Bandung;FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM - MATEMATIKA (FMIPA-M) (S1);"90,16";615;94;1:07;"635,71";644;53;1:12
Institut Teknologi Bandung;FAKULTAS SENIRUPA DAN DESAIN - KAMPUS CIREBON (FSRD-C) (S1);"88,11";83;32;1:03;"608,12";158;53;1:03
Institut Teknologi Bandung;FAKULTAS SENIRUPA DAN DESAIN (FSRD) (S1);"95,05";1304;86;1:15;"690,92";1878;134;1:14
Institut Teknologi Bandung;FAKULTAS TEKNIK MESIN DAN DIRGANTARA (FTMD) (S1);"92,84";990;124;1:08;"687,13";1429;100;1:14
Institut Teknologi Bandung;FAKULTAS TEKNIK PERTAMBANGAN DAN PERMINYAKAN - KAMPUS CIREBON (FTTM-C) (S1);"89,43";518;75;1:07;"655,43";781;45;1:17
Institut Teknologi Bandung;FAKULTAS TEKNIK PERTAMBANGAN DAN PERMINYAKAN (FTTM) (S1);"95,48";1710;144;1:12;"714,69";2757;127;1:22
Institut Teknologi Bandung;FAKULTAS TEKNIK SIPIL DAN LINGKUNGAN - INFRASTRUKTUR SIPIL DAN KELAUTAN (FTSL-SI) (S1);"93,3";0;111;–;0;0;100;–
Institut Teknologi Bandung;FAKULTAS TEKNIK SIPIL DAN LINGKUNGAN - TEKNOLOGI LINGKUNGAN (FTSL-L) (S1);"94,99";0;75;–;0;0;58;–
Institut Teknologi Bandung;FAKULTAS TEKNOLOGI INDUSTRI - KAMPUS CIREBON (FTI-C) (S1);"89,18";314;30;1:10;"617,36";320;20;1:16
Institut Teknologi Bandung;FAKULTAS TEKNOLOGI INDUSTRI - REKAYASA INDUSTRI (FTI-RI) (S1);"91,18";0;56;–;0;0;61;–
Institut Teknologi Bandung;FAKULTAS TEKNOLOGI INDUSTRI - SISTEM DAN PROSES (FTI-SP) (S1);"90,23";0;142;–;0;0;118;–
Institut Teknologi Bandung;"SEKOLAH ARSITEKTUR, PERENCANAAN DAN PENGEMBANGAN KEBIJAKAN - KAMPUS CIREBON (SAPPK-C) (S1)";"88,93";195;30;1:07;"613,04";271;20;1:14
Institut Teknologi Bandung;"SEKOLAH ARSITEKTUR, PERENCANAAN DAN PENGEMBANGAN KEBIJAKAN (SAPPK) (S1)";"92,22";898;77;1:12;"680,33";1277;59;1:22
Institut Teknologi Bandung;SEKOLAH BISNIS DAN MANAJEMEN - KAMPUS CIREBON (SBM-C) (S1);"95,37";0;15;–;0;0;15;–
Institut Teknologi Bandung;SEKOLAH BISNIS DAN MANAJEMEN (SBM) (S1);"95,12";1370;74;1:19;"707,01";2644;66;1:40
Institut Teknologi Bandung;SEKOLAH FARMASI (SF) (S1);"93,38";1039;67;1:16;"658,81";1124;58;1:19
Institut Teknologi Bandung;SEKOLAH ILMU DAN TEKNOLOGI HAYATI - KAMPUS CIREBON (SITH-C) (S1);"88,42";0;15;–;0;0;15;–
Institut Teknologi Bandung;SEKOLAH ILMU DAN TEKNOLOGI HAYATI - REKAYASA (SITH-R) (S1);"89,3";461;135;1:03;"644,58";653;77;1:08
Institut Teknologi Bandung;SEKOLAH ILMU DAN TEKNOLOGI HAYATI - SAINS (SITH-S) (S1);"89,21";327;62;1:05;"625,01";427;56;1:08
Institut Teknologi Bandung;SEKOLAH TEKNIK ELEKTRO DAN INFORMATIKA - KOMPUTASI (STEI-K) (S1);"95,82";2574;118;1:22;"714,7";3848;90;1:43
Institut Teknologi Bandung;SEKOLAH TEKNIK ELEKTRO DAN INFORMATIKA - REKAYASA (STEI-R) (S1);0;972;95;1:10;672;1174;95;1:12
Universitas Padjadjaran;ADMINISTRASI BISNIS PSDKU PANGANDARAN (S1);"86,28";120;16;1:08;"555,96";180;16;1:11
Universitas Padjadjaran;ADMINISTRASI KEUANGAN PUBLIK (D4);"93,12";0;12;–;0;0;18;–
Universitas Padjadjaran;ADMINISTRASI PEMERINTAHAN (D4);"92,97";0;10;–;0;0;15;–
Universitas Padjadjaran;ADMINISTRASI PUBLIK (S1);"92,18";563;32;1:18;"657,45";780;24;1:33
Universitas Padjadjaran;AGRIBISNIS (S1);"90,6";426;32;1:13;"643,69";666;64;1:10
Universitas Padjadjaran;AGROTEKNOLOGI (S1);"92,79";729;176;1:04;"659,09";824;132;1:06
Universitas Padjadjaran;AGROTEKNOPRENEUR (D4);"92,62";0;14;–;0;0;20;–
Universitas Padjadjaran;AKUNTANSI (S1);"93,36";1455;30;1:49;"675,48";1569;45;1:35
Universitas Padjadjaran;AKUNTANSI PERPAJAKAN (D4);"92,9";0;24;–;0;0;36;–
Universitas Padjadjaran;AKUNTANSI SEKTOR PUBLIK (D4);91;0;24;–;0;0;36;–
Universitas Padjadjaran;ANTROPOLOGI (S1);88;207;20;1:10;"586,09";338;15;1:23
Universitas Padjadjaran;BAHASA DAN BUDAYA TIONGKOK (D4);"88,45";0;10;–;0;0;15;–
Universitas Padjadjaran;BIOLOGI (S1);"88,73";278;52;1:05;"583,21";300;39;1:08
Universitas Padjadjaran;BISNIS DIGITAL (S1);"93,1";915;18;1:51;"690,89";1756;27;"0,086805556"
Universitas Padjadjaran;BISNIS INTERNASIONAL (D4);"93,11";0;18;–;0;0;27;–
Universitas Padjadjaran;BISNIS LOGISTIK (D4);"90,85";0;8;–;0;0;12;–
Universitas Padjadjaran;EKONOMI ISLAM (S1);"90,13";315;56;1:06;"616,84";520;42;1:12
Universitas Padjadjaran;FARMASI (S1);"93,82";1890;40;1:47;"694,16";1980;60;1:33
Universitas Padjadjaran;FISIKA (S1);"86,19";108;36;1:03;"552,36";146;36;1:04
Universitas Padjadjaran;GEOFISIKA (S1);"87,97";205;28;1:07;"569,41";271;28;1:10
Universitas Padjadjaran;HUBUNGAN MASYARAKAT (S1);"92,32";611;44;1:14;"669,88";1037;33;1:31
Universitas Padjadjaran;ILMU ADMINISTRASI BISNIS (S1);"92,59";697;20;1:35;"665,02";994;30;1:33
Universitas Padjadjaran;ILMU AKTUARIA (S1);"90,05";307;24;1:13;"619,67";540;18;1:30
Universitas Padjadjaran;ILMU EKONOMI (S1);"91,27";503;26;1:19;"634,49";652;52;1:13
Universitas Padjadjaran;ILMU HUBUNGAN INTERNASIONAL (S1);"93,12";1011;26;1:39;"677,29";1610;39;1:41
Universitas Padjadjaran;ILMU HUKUM (S1);"94,97";2150;98;1:22;"706,91";3406;147;1:23
Universitas Padjadjaran;ILMU KELAUTAN (S1);"88,59";238;56;1:04;"603,3";446;42;1:11
Universitas Padjadjaran;ILMU KEPERAWATAN (S1);"94,34";2070;88;1:24;"684,71";1638;66;1:25
Universitas Padjadjaran;ILMU KESEJAHTERAAN SOSIAL (S1);"90,32";351;28;1:13;"625,05";547;21;1:26
Universitas Padjadjaran;ILMU KOMUNIKASI (S1);"93,63";1643;24;"0,088888889";"703,91";2533;36;"0,090277778"
Universitas Padjadjaran;ILMU KOMUNIKASI PSDKU PANGANDARAN (S1);"87,4";156;20;1:08;"556,12";182;20;1:09
Universitas Padjadjaran;ILMU PEMERINTAHAN (S1);"90,54";407;32;1:13;"643,72";667;24;1:28
Universitas Padjadjaran;ILMU PERPUSTAKAAN (S1);"90,35";359;44;1:08;"631,4";602;44;1:14
Universitas Padjadjaran;ILMU PETERNAKAN (S1);"90,83";442;156;1:03;"645,11";734;117;1:06
Universitas Padjadjaran;ILMU POLITIK (S1);"90,58";409;24;1:17;"606,3";462;18;1:26
Universitas Padjadjaran;ILMU SEJARAH (S1);"89,97";302;48;1:06;"586,78";348;48;1:07
Universitas Padjadjaran;JURNALISTIK (S1);"90,6";421;44;1:10;"621,68";544;33;1:16
Universitas Padjadjaran;KEARSIPAN DIGITAL (D4);"87,56";0;6;–;0;0;9;–
Universitas Padjadjaran;KEBIDANAN (D4);"94,28";0;8;–;0;0;12;–
Universitas Padjadjaran;KEDOKTERAN HEWAN (S1);"90,09";311;24;1:13;"614,94";512;18;1:28
Universitas Padjadjaran;KEPERAWATAN PSDKU PANGANDARAN (S1);"89,14";279;20;1:14;"579,8";283;20;1:14
Universitas Padjadjaran;KIMIA (S1);"90,02";304;44;1:07;"582,14";284;33;1:09
Universitas Padjadjaran;MANAJEMEN (S1);"94,11";1973;26;"0,094444444";"695,07";2233;39;1:57
Universitas Padjadjaran;MANAJEMEN KOMUNIKASI (S1);"92,49";680;22;1:31;"670,96";1148;33;1:35
Universitas Padjadjaran;MANAJEMEN PRODUKSI MEDIA (D4);"92,71";0;24;–;0;0;36;–
Universitas Padjadjaran;MATEMATIKA (S1);"88,54";231;44;1:05;"573,14";274;44;1:06
Universitas Padjadjaran;PARIWISATA BAHARI (D4);"86,6";0;20;–;0;0;30;–
Universitas Padjadjaran;PEMASARAN DIGITAL (D4);"93,29";0;12;–;0;0;18;–
Universitas Padjadjaran;PENDIDIKAN DOKTER (S1);"95,89";1937;58;1:33;"708,71";3856;87;1:44
Universitas Padjadjaran;PENDIDIKAN DOKTER GIGI (S1);"95,12";813;24;1:34;"672,48";1279;36;1:36
Universitas Padjadjaran;PERIKANAN (S1);"88,57";234;88;1:03;"603,18";433;88;1:05
Universitas Padjadjaran;PERIKANAN PSDKU PANGANDARAN (S1);"85,93";71;28;1:03;"551,71";114;28;1:04
Universitas Padjadjaran;PETERNAKAN PSDKU PANGANDARAN (S1);"85,8";53;16;1:03;"551,25";87;16;1:05
Universitas Padjadjaran;PSIKOLOGI (S1);"94,66";2150;42;1:51;"706,43";3079;63;1:49
Universitas Padjadjaran;SASTRA ARAB (S1);"89,31";284;48;1:06;"605,81";458;48;1:10
Universitas Padjadjaran;SASTRA INDONESIA (S1);"90,31";344;48;1:07;"610,31";484;36;1:13
Universitas Padjadjaran;SASTRA INGGRIS (S1);"92,48";673;52;1:13;"661,78";990;39;1:25
Universitas Padjadjaran;SASTRA JEPANG (S1);"90,97";478;52;1:09;"651,26";738;39;1:19
Universitas Padjadjaran;SASTRA JERMAN (S1);"86,81";123;24;1:05;"560,59";215;24;1:09
Universitas Padjadjaran;SASTRA PERANCIS (S1);"86,97";124;28;1:04;"557,34";195;28;1:07
Universitas Padjadjaran;SASTRA RUSIA (S1);"85,87";63;24;1:03;"551,79";125;24;1:05
Universitas Padjadjaran;SASTRA SUNDA (S1);"86,97";135;36;1:04;"562,39";262;36;1:07
Universitas Padjadjaran;SOSIOLOGI (S1);"87,88";204;20;1:10;"584,61";329;15;1:22
Universitas Padjadjaran;STATISTIKA (S1);"90,44";399;44;1:09;"643,8";698;33;1:21
Universitas Padjadjaran;TEKNIK ELEKTRO (S1);"89,01";279;28;1:10;"600,49";389;21;1:19
Universitas Padjadjaran;TEKNIK GEOLOGI (S1);"91,27";529;40;1:13;"661,2";986;60;1:16
Universitas Padjadjaran;TEKNIK INFORMATIKA (S1);"93,57";1584;44;1:36;"703,01";2514;33;"0,094444444"
Universitas Padjadjaran;TEKNIK PERTANIAN (S1);"89,3";326;52;1:06;"601,7";399;52;1:08
Universitas Padjadjaran;TEKNOLOGI INDUSTRI KIMIA (D4);"91,18";0;10;–;0;0;15;–
Universitas Padjadjaran;TEKNOLOGI INDUSTRI PERTANIAN (S1);"90,16";324;36;1:09;"586,97";381;36;1:11
Universitas Padjadjaran;TEKNOLOGI PANGAN (S1);"92,81";740;64;1:12;"666,34";1037;48;1:22
Universitas Padjadjaran;TELEVISI DAN FILM (S1);"91,27";559;22;1:25;"659,72";855;33;1:26
Universitas Pendidikan Indonesia;ADMINISTRASI PENDIDIKAN (S1);"88,88";572;33;1:17;"623,59";393;66;1:06
Universitas Pendidikan Indonesia;AKUNTANSI (S1);"90,75";1494;22;"0,088888889";"697,75";976;78;1:13
Universitas Pendidikan Indonesia;ARSITEKTUR (S1);"89,9";585;25;1:23;"674,6";756;20;1:38
Universitas Pendidikan Indonesia;BAHASA DAN SASTRA INDONESIA (S1);"89,48";488;28;1:17;"662,02";372;56;1:07
Universitas Pendidikan Indonesia;BAHASA DAN SASTRA INGGRIS (S1);"90,44";982;36;1:27;"683,19";537;36;1:15
Universitas Pendidikan Indonesia;BIMBINGAN DAN KONSELING (S1);"90,63";1340;28;1:48;"695,51";748;57;1:13
Universitas Pendidikan Indonesia;BIOLOGI (S1);"87,47";271;39;1:07;"557,28";177;46;1:04
Universitas Pendidikan Indonesia;BISNIS DIGITAL (KAMPUS UPI TASIKMALAYA) (S1);"89,78";517;35;1:15;"673,35";750;46;1:16
Universitas Pendidikan Indonesia;DESAIN KOMUNIKASI VISUAL (S1);"90,33";796;35;1:23;"690,49";952;57;1:17
Universitas Pendidikan Indonesia;DESAIN PRODUK INDUSTRI – KAMPUS UPI DI TASIKMALAYA (S1);"85,02";41;28;1:01;"539,78";53;28;1:02
Universitas Pendidikan Indonesia;FILM DAN TELEVISI (S1);"88,4";297;30;1:10;"625,38";402;60;1:07
Universitas Pendidikan Indonesia;FISIKA (S1);"86,14";128;25;1:05;"576,13";174;45;1:04
Universitas Pendidikan Indonesia;GIZI (S1);"90,56";1212;30;1:40;"698,71";1130;40;1:28
Universitas Pendidikan Indonesia;ILMU EKONOMI DAN KEUANGAN ISLAM (S1);"89,61";446;20;1:22;"664,28";592;53;1:11
Universitas Pendidikan Indonesia;ILMU KEOLAHRAGAAN (S1);"87,89";228;67;1:03;"594,98";305;63;1:05
Universitas Pendidikan Indonesia;ILMU KOMPUTER (S1);"90,63";939;16;1:59;"705,06";1171;24;1:49
Universitas Pendidikan Indonesia;ILMU KOMUNIKASI (S1);"90,86";2017;25;"0,097916667";"709,13";2212;33;"0,088194444"
Universitas Pendidikan Indonesia;ILMU PENDIDIKAN AGAMA ISLAM (S1);"90,3";912;45;1:20;"687,83";929;45;1:21
Universitas Pendidikan Indonesia;INDUSTRI PARIWISATA KAMPUS SUMEDANG (S1);"88,44";344;60;1:06;"626,23";410;120;1:03
Universitas Pendidikan Indonesia;KEDOKTERAN (S1);"90,9";0;10;–;0;0;15;–
Universitas Pendidikan Indonesia;KEPELATIHAN FISIK OLAHRAGA (S1);"87,4";128;30;1:04;"587,04";227;50;1:05
Universitas Pendidikan Indonesia;KEPERAWATAN (S1);"90,82";1713;30;1:57;"707,72";1800;54;1:33
Universitas Pendidikan Indonesia;KEPERAWATAN – KAMPUS SUMEDANG (S1);"90,12";1080;64;1:17;"678,45";765;64;1:12
Universitas Pendidikan Indonesia;KEWIRAUSAHAAN KAMPUS TASIKMALAYA (S1);"87,93";258;62;1:04;"598,67";310;60;1:05
Universitas Pendidikan Indonesia;KIMIA (S1);"87,42";285;20;1:14;"587,13";254;30;1:08
Universitas Pendidikan Indonesia;LOGISTIK KELAUTAN – KAMPUS SERANG (S1);"86,53";109;45;1:02;"581,63";195;65;1:03
Universitas Pendidikan Indonesia;MANAJEMEN (S1);"90,84";2359;25;"0,106944444";"707,81";2147;60;1:36
Universitas Pendidikan Indonesia;MANAJEMEN INDUSTRI KATERING (S1);"88,91";464;22;1:21;"645,16";492;40;1:12
Universitas Pendidikan Indonesia;MANAJEMEN PEMASARAN PARIWISATA (S1);"90,24";887;20;1:44;"686,95";869;40;1:22
Universitas Pendidikan Indonesia;MANAJEMEN RESORT DAN LEISURE (S1);"89,61";490;25;1:20;"665,31";593;45;1:13
Universitas Pendidikan Indonesia;MATEMATIKA (S1);"87,99";295;22;1:13;"604,43";321;45;1:07
Universitas Pendidikan Indonesia;MEKATRONIKA DAN KECERDASAN BUATAN – KAMPUS UPI DI PURWAKARTA (S1);"85,78";95;40;1:02;"565,62";152;50;1:03
Universitas Pendidikan Indonesia;MUSIK (S1);"85,61";104;40;1:03;"559,37";148;30;1:05
Universitas Pendidikan Indonesia;PEND JASMANI KESEHATAN & REKREASI (PJKR) (S1);"89,56";501;90;1:06;"664,27";584;100;1:06
Universitas Pendidikan Indonesia;PENDIDIKAN AKUNTANSI (S1);"88,67";411;22;1:19;"628,26";438;66;1:07
Universitas Pendidikan Indonesia;PENDIDIKAN BAHASA ARAB (S1);"88,94";415;27;1:15;"645,42";510;36;1:14
Universitas Pendidikan Indonesia;PENDIDIKAN BAHASA INGGRIS (S1);"90,23";709;35;1:20;"681,13";806;45;1:18
Universitas Pendidikan Indonesia;PENDIDIKAN BAHASA JEPANG (S1);"89,37";477;28;1:17;"656,15";577;52;1:11
Universitas Pendidikan Indonesia;PENDIDIKAN BAHASA JERMAN (S1);"87,18";130;24;1:05;"583,5";65;32;1:02
Universitas Pendidikan Indonesia;PENDIDIKAN BAHASA KOREA (S1);"89,62";396;16;1:25;"665,97";624;24;1:26
Universitas Pendidikan Indonesia;PENDIDIKAN BAHASA PERANCIS (S1);"85,55";85;18;1:05;"557,82";135;50;1:03
Universitas Pendidikan Indonesia;PENDIDIKAN BAHASA SUNDA (S1);"88,35";344;35;1:10;"622,21";378;40;1:09
Universitas Pendidikan Indonesia;PENDIDIKAN BHS DAN SASTRA INDONESIA (S1);"89,47";628;20;1:31;"661,36";577;40;1:14
Universitas Pendidikan Indonesia;PENDIDIKAN BIOLOGI (S1);"87,95";408;20;1:20;"600,11";396;46;1:09
Universitas Pendidikan Indonesia;PENDIDIKAN BISNIS (S1);"89,67";528;22;1:24;"666,94";654;66;1:10
Universitas Pendidikan Indonesia;PENDIDIKAN EKONOMI (S1);"89,05";398;22;1:18;"647,16";513;56;1:09
Universitas Pendidikan Indonesia;PENDIDIKAN FISIKA (S1);"86,5";202;30;1:07;"579,44";185;45;1:04
Universitas Pendidikan Indonesia;PENDIDIKAN GEOGRAFI (S1);"87,55";336;30;1:11;"591,6";284;40;1:07
Universitas Pendidikan Indonesia;PENDIDIKAN ILMU KOMPUTER (S1);"88,01";208;30;1:07;"612,75";346;55;1:06
Universitas Pendidikan Indonesia;PENDIDIKAN ILMU PENGETAHUAN ALAM (S1);"85,52";146;15;1:10;"561,08";190;35;1:05
Universitas Pendidikan Indonesia;PENDIDIKAN IPS (S1);"87,75";295;30;1:10;"590,59";247;40;1:06
Universitas Pendidikan Indonesia;PENDIDIKAN KELAUTAN DAN PERIKANAN KAMPUS SERANG (S1);"85,09";88;45;1:02;"546,19";99;65;1:02
Universitas Pendidikan Indonesia;PENDIDIKAN KEPELATIHAN OLAHRAGA (S1);"88,03";268;50;1:05;"613,47";350;65;1:05
Universitas Pendidikan Indonesia;PENDIDIKAN KESEJAHTERAAN KELUARGA (S1);"87,87";217;25;1:09;"592,26";294;31;1:09
Universitas Pendidikan Indonesia;PENDIDIKAN KHUSUS (S1);88;239;20;1:12;"609,08";326;45;1:07
Universitas Pendidikan Indonesia;PENDIDIKAN KIMIA (S1);"86,03";197;16;1:12;"568,6";157;38;1:04
Universitas Pendidikan Indonesia;PENDIDIKAN MANAJEMEN PERKANTORAN (S1);"89,72";649;22;1:30;"671,37";704;44;1:16
Universitas Pendidikan Indonesia;PENDIDIKAN MASYARAKAT (S1);"88,85";278;25;1:11;"634,79";456;45;1:10
Universitas Pendidikan Indonesia;PENDIDIKAN MATEMATIKA (S1);"88,72";437;20;1:22;"632,51";455;45;1:10
Universitas Pendidikan Indonesia;PENDIDIKAN MULTIMEDIA KAMPUS CIBIRU (S1);"88,01";276;35;1:08;"609,57";342;47;1:07
Universitas Pendidikan Indonesia;PENDIDIKAN PARIWISATA (S1);"89,06";529;32;1:17;"651,39";518;43;1:12
Universitas Pendidikan Indonesia;PENDIDIKAN SEJARAH (S1);"88,48";442;30;1:15;"626,47";410;40;1:10
Universitas Pendidikan Indonesia;PENDIDIKAN SENI MUSIK (S1);"86,82";160;40;1:04;"581,97";198;40;1:05
Universitas Pendidikan Indonesia;PENDIDIKAN SENI RUPA DAN KERAJINAN (S1);"86,28";214;35;1:06;"577,88";175;50;1:04
Universitas Pendidikan Indonesia;PENDIDIKAN SENI TARI (S1);"86,03";174;40;1:04;"570,06";157;30;1:05
Universitas Pendidikan Indonesia;PENDIDIKAN SISTEM DAN TEKNOLOGI INFORMASI KAMPUS PURWAKARTA (S1);"86,83";194;37;1:05;"582,48";202;43;1:05
Universitas Pendidikan Indonesia;PENDIDIKAN SOSIOLOGI (S1);"88,8";508;22;1:23;"633,25";455;43;1:11
Universitas Pendidikan Indonesia;PENDIDIKAN TATA BOGA (S1);"90,41";908;16;1:57;"690,9";1007;44;1:23
Universitas Pendidikan Indonesia;PENDIDIKAN TATA BUSANA (S1);"89,17";526;21;1:25;"654,68";558;33;1:17
Universitas Pendidikan Indonesia;PENDIDIKAN TEKNIK ARSITEKTUR (S1);"87,31";179;25;1:07;"584,48";218;32;1:07
Universitas Pendidikan Indonesia;PENDIDIKAN TEKNIK BANGUNAN (S1);"85,6";97;32;1:03;"557,86";139;32;1:04
Universitas Pendidikan Indonesia;PENDIDIKAN TEKNIK ELEKTRO (S1);"85,37";92;20;1:05;"546,73";109;30;1:04
Universitas Pendidikan Indonesia;PENDIDIKAN TEKNIK MESIN (S1);"86,95";208;30;1:07;"583,39";208;35;1:06
Universitas Pendidikan Indonesia;PENDIDIKAN TEKNIK OTOMASI INDUSTRI DAN ROBOTIKA (S1);"85,08";61;15;1:04;"544,84";90;20;1:05
Universitas Pendidikan Indonesia;PENDIDIKAN TEKNIK OTOMOTIF (S1);"86,93";196;36;1:05;"582,49";204;45;1:05
Universitas Pendidikan Indonesia;PENDIDIKAN TEKNOLOGI AGRO INDUSTRI (S1);"86,08";180;24;1:08;"571,1";161;28;1:06
Universitas Pendidikan Indonesia;PERPUSTAKAAN DAN SAINS INFORMASI (S1);"88,26";397;30;1:13;"621,52";373;25;1:15
Universitas Pendidikan Indonesia;PGPAUD KAMPUS BUMI SILIWANGI (S1);"88,09";269;20;1:13;"615,39";354;40;1:09
Universitas Pendidikan Indonesia;PGPAUD KAMPUS CIBIRU (S1);"87,91";371;50;1:07;"596,07";305;80;1:04
Universitas Pendidikan Indonesia;PGPAUD KAMPUS PURWAKARTA (S1);"86,09";167;35;1:05;"572,32";164;47;1:03
Universitas Pendidikan Indonesia;PGPAUD KAMPUS SERANG (S1);"85,4";87;55;1:02;"548,1";117;35;1:03
Universitas Pendidikan Indonesia;PGPAUD KAMPUS TASIKMALAYA (S1);"87,38";218;57;1:04;"586,36";220;58;1:04
Universitas Pendidikan Indonesia;PGSD KAMPUS BUMI SILIWANGI (S1);"90,56";947;64;1:15;"702,57";1151;86;1:13
Universitas Pendidikan Indonesia;PGSD KAMPUS CIBIRU (S1);"90,54";1213;75;1:16;"697,6";1063;110;1:10
Universitas Pendidikan Indonesia;PGSD KAMPUS PURWAKARTA (S1);"89,82";583;60;1:10;"673,6";755;90;1:08
Universitas Pendidikan Indonesia;PGSD KAMPUS SERANG (S1);"88,59";366;40;1:09;"627,47";435;100;1:04
Universitas Pendidikan Indonesia;PGSD KAMPUS SUMEDANG (S1);"89,68";713;65;1:11;"670,3";703;108;1:07
Universitas Pendidikan Indonesia;PGSD KAMPUS TASIKMALAYA (S1);"90,23";732;38;1:19;"683,26";807;76;1:11
Universitas Pendidikan Indonesia;PGSD PEND JASMANI KAMPUS BUMI SILIWANGI (S1);"85,76";104;45;1:02;"562,17";150;67;1:02
Universitas Pendidikan Indonesia;PGSD PENDIDIKAN JASMANI KAMPUS SUMEDANG (S1);"85,47";107;80;1:01;552;129;85;1:02
Universitas Pendidikan Indonesia;PKN (S1);"88,36";359;22;1:16;"625,11";378;43;1:09
Universitas Pendidikan Indonesia;PSIKOLOGI (S1);"90,91";2323;48;1:48;"709,63";3192;108;1:30
Universitas Pendidikan Indonesia;REKAYASA PERANGKAT LUNAK (KAMPUS UPI CIBIRU) (S1);"88,51";318;34;1:09;"626,73";429;48;1:09
Universitas Pendidikan Indonesia;SAINS INFORMASI GEOGRAFI (S1);"88,24";321;25;1:13;"615,51";366;53;1:07
